id,orginal_title_2,year_2,meterScore,meterClass
326423,Barbershop: The Next Cut,2016,90,certified_fresh
362478,The Preppie Connection,2016,11,rotten
330483,The Choice,2016,11,rotten
205588,Our Kind of Traitor,2016,72,fresh
357125,The Sixties,2013,-1,-1
44698,The Evil,1978,-1,-1
99846,Moonshine County Express,1977,-2,-2
31124,Five the Hard Way,1969,-1,-1
28757,The Swinging Barmaids,1975,-1,-1
378483,Suntan,2016,-1,-1
158947,Môj pes Killer,2013,-1,-1
391899,Hannibal Buress: Hannibal Takes Edinburgh,2016,-1,-1
127380,Finding Dory,2016,94,certified_fresh
35759,My Super Psycho Sweet 16,2009,-1,-1
53999,My Super Psycho Sweet 16: Part 2,2010,-2,-2
140652,My Super Psycho Sweet 16: Part 3,2012,-1,-1
320639,All About E,2015,-2,-2
220515,Queenie in Love,2001,-1,-1
142611,"Houston, We Have a Problem!",,-2,-2
"[{'iso_3166_1': 'QA', 'name': 'Qatar'}, {'iso_3166_1': 'SI', 'name': 'Slovenia'}, {'iso_3166_1': 'HR', 'name': 'Croatia'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CZ', 'name': 'Czech Republic'}]",88,,-2,-2
113347,A Drummer's Dream,2010,-1,-1
323676,The Boss,2016,-1,-1
99513,줄탁동시,2012,-1,-1
381341,Perfetti sconosciuti,2016,77,fresh
384254,The Cockroach That Ate Cincinnati,1996,-1,-1
79594,Шестой,1981,-1,-1
333669,Bastille Day,2016,48,rotten
387252,காதலும் கடந்து போகும்,2016,-1,-1
137400,痞子英雄：全面開戰,2012,-1,-1
381298,Ghayal Once Again,2016,60,fresh
362682,夏洛特烦恼,2015,-1,-1
325186,Smothered,2016,-2,-2
316152,Free State of Jones,2016,47,rotten
153518,The Angry Birds Movie,2016,43,rotten
358644,Embers,2015,83,fresh
297186,劇場版 零〜ゼロ〜,2014,-1,-1
344593,Cherry Tree,2015,-1,-1
306598,"님아, 그 강을 건너지 마오",2014,-1,-1
316883,Above and Below,2015,-1,-1
15088,The Cutting Edge 3: Chasing the Dream,2008,-2,-2
357313,Frank and the Wondercat,2015,-2,-2
384237,Lamerica,2015,-1,-1
21343,Reverb,2007,9,rotten
373072,Tickled,2016,94,certified_fresh
20898,Volshebnaya Lampa Aladdina,1967,-1,-1
71103,Starik Khottabych,1956,-1,-1
76102,N Is a Number: A Portrait of Paul Erdös,1993,-1,-1
327536,バクマン。,2015,-1,-1
364088,Decay,2015,-2,-2
86517,It's Such a Beautiful Day,2011,-1,-1
40080,The Cutting Edge: Fire & Ice,2010,-2,-2
76164,Bong of the Dead,2011,-2,-2
4457,La casa 4,1988,-1,-1
122466,Sick Boy,2011,-1,-1
390777,Ordinary World,2016,47,rotten
376292,Paradox,2016,-2,-2
12696,Hierankl,2003,-1,-1
391578,纽约纽约,2016,-1,-1
392985,Onnenonkija,2016,-2,-2
168055,Amour & turbulences,2013,-1,-1
60809,Groupies bleiben nicht zum Frühstück,2010,-2,-2
332411,I Am Wrath,2016,11,rotten
57130,One Survivor Remembers,1996,-1,-1
22892,Laughing Gas,1914,-2,-2
52279,The Dentist,1932,100,fresh
17174,The Neighbor,2008,-1,-1
127776,Because They're Young,1960,-2,-2
320586,Brand: A Second Coming,2015,73,fresh
384737,Precious Cargo,2016,0,rotten
94170,Eight on the Lam,1967,-2,-2
156326,L'opéra de quat'sous,1931,-1,-1
53050,Ghost of Dragstrip Hollow,1959,-2,-2
60961,Held Up,2010,-2,-2
131673,It's in the Blood,2012,-2,-2
234868,The Shiralee,1957,-2,-2
41368,The Rescue,1988,-1,-1
76081,Tarzan and the Valley of Gold,1966,-2,-2
143335,The Gathering Storm,1974,-2,-2
25603,Russell Howard Live: Dingledodies,2009,-1,-1
79137,Russell Howard: Right Here Right Now,2011,-1,-1
23270,Russell Howard: Live,2008,-2,-2
347938,11.22.63,2016,-1,-1
26691,Neuilly sa Mère !,2009,-1,-1
69150,Chrome and Hot Leather,1971,-2,-2
83295,The Black Gestapo,1975,-2,-2
391997,A Body to Die For: The Aaron Henry Story,1994,-1,-1
153423,Motel Seoninjang,1997,-2,-2
114384,Adjustment and Work,1986,-2,-2
176321,Sylvester,1924,-1,-1
23767,Billa,2007,-1,-1
188540,Arrambam,2013,-2,-2
300983,என்னை அறிந்தால்,2015,-1,-1
76788,மங்காத்தா,2011,-1,-1
362150,வேதாளம்,2015,-1,-1
280165,தனி ஒருவன்,2015,-1,-1
330418,இன்று நேற்று நாளை,2015,-1,-1
330399,Rajathandhiram,2015,-2,-2
320910,நானும் ரௌடிதான்,2015,-1,-1
394374,Al final del túnel,2016,-1,-1
82999,Penumbra,2012,50,rotten
363178,தூங்கா வனம்,2015,-2,-2
247504,வீரம்,2014,-1,-1
63964,தெய்வத்திருமகள்,2011,-2,-2
129682,Blind,1987,-1,-1
79354,எங்கேயும் எப்போதும்,2011,-1,-1
223365,அஞ்சலி,1990,-1,-1
69428,Vaali,1999,-1,-1
69417,Villan,2002,-2,-2
69401,தீணா,2001,-1,-1
69399,Citizen,2001,-1,-1
69427,Amarkalam,1999,-1,-1
69404,முகவரி,2000,-1,-1
69422,ஆசை,1995,-1,-1
69423,காதல் கோட்டை,1996,-1,-1
114426,Deaf,1986,-2,-2
114405,Multi-Handicapped,1986,-2,-2
113332,Il giorno più corto,1963,-2,-2
174925,Old Wives for New,1918,-2,-2
117024,The Whispering Chorus,1918,-2,-2
51059,"Palo Alto, CA",2007,-1,-1
101766,맨발의 꿈,2010,-1,-1
35010,슈퍼맨이었던 사나이,2008,-1,-1
38983,주유소 습격사건 2,2010,-1,-1
266540,Broken Side of Time,2013,-1,-1
266102,Desert Dancer,2014,-1,-1
13521,Charlie Ve'hetzi,1974,-1,-1
13520,Hagiga B'Snuker,1975,-1,-1
123182,Coastlines,2002,-2,-2
41628,Max Havoc: Curse Of The Dragon,2004,-2,-2
244449,Flamenco at 5:15,1983,-1,-1
353069,Mother's Day,2016,8,rotten
109453,Mothers and Daughters,2016,18,rotten
311667,Manhattan Night,2016,36,rotten
7456,Die Wolke,2006,-2,-2
50451,Micro Men,2009,-2,-2
364324,九层妖塔,2015,-1,-1
72753,Alley Cats Strike,2000,-2,-2
124108,Gotta Kick It Up,2002,-2,-2
17137,What We Do Is Secret,2008,-1,-1
51106,Taiho Shichauzo,1999,-1,-1
34194,天地無用!真夏のイブ,1997,-1,-1
343972,Pecos River,1951,-1,-1
302401,Snowden,2016,61,fresh
21769,アミテージ・ザ・サード DUAL-MATRIX,2002,-1,-1
72823,The Miami Story,1954,-2,-2
125513,スレイヤーズぷれみあむ,2001,-1,-1
92728,Teen-Age Crime Wave,1955,-2,-2
155765,幻想魔伝 最遊記 Requiem 選ばれざる者への鎮魂歌,2001,-1,-1
28697,餓狼伝説 THE MOTION PICTURE,1994,-1,-1
42073,Gundress,1999,-2,-2
31034,Crystania no densetsu,1995,-1,-1
125521,スレイヤーズＲＥＴＵＲＮ,1996,-1,-1
82386,らんま1/2 超無差別決戦! 乱馬チームVS伝説の鳳凰,1994,-1,-1
36613,機動戦艦ナデシコ -The prince of darkness-,1998,-1,-1
68922,修羅之介斬魔劍 死鎌紋の男,1990,-1,-1
125510,スレイヤーズ ぐれえと,1997,-1,-1
41365,スレイヤーズごぅじゃす,1998,-1,-1
35105,スレイヤーズ,1995,-1,-1
14829,Tenchi Muyô! In Love 2: Haruka naru omoi,1999,-1,-1
39690,風の大陸,1992,-1,-1
34935,天地無用! IN LOVE,1996,-1,-1
25843,Karas: The Prophecy,2005,-1,-1
48405,Zone of the Enders: 2167 Idolo,2001,-1,-1
277098,Sentou Yousei Yukikaze,2002,-1,-1
34772,Sin: The Movie,2000,-1,-1
86791,Gunsmith Cats: Bulletproof!,1995,-1,-1
93734,.hack Liminality: In the Case of Mai Minase,1900,-1,-1
31502,るろうに剣心 -明治剣客浪漫譚-,2001,-1,-1
221317,Tokusô sensha-tai Dominion,1993,-1,-1
355008,Special Correspondents,2016,17,rotten
52143,闘神伝,1996,-1,-1
44885,カイト リベレイタ,2008,-1,-1
131433,FREEDOM,2006,23,rotten
203071,炎のらびりんす,2000,-1,-1
87636,Animation Seisaku Shinkō Kuromi-chan,2001,-1,-1
134053,Animation Seisaku Shinkō Kuromi-chan: Nippon no Anime wa Watashi ga Tsukuru! 2,2004,-1,-1
155017,Megazone 23,1985,-2,-2
294574,Ruin Explorers,1995,-1,-1
160399,MEGAZONE23 III イブの目覚め／解放の日,1989,-1,-1
53034,極黒の翼 バルキサス,1987,-1,-1
382885,教科書にないッ！,1998,-1,-1
71449,装鬼兵MDガイスト2,1996,-1,-1
45330,AIKa,1997,-1,-1
71444,装鬼兵MDガイスト,1986,-1,-1
80394,Galerions Rion,2004,-2,-2
394661,Sacrifice,2016,-1,-1
37629,エンゼルコップ Enzeru Koppu,1989,-1,-1
68828,アウトランダーズ,1986,-1,-1
64784,超獣伝説ゲシュタルト,1997,-1,-1
339749,ＳＭガールズ セイバーマリオネットＲ,1995,-1,-1
391566,Cheerleader,2016,-1,-1
358895,Being Charlie,2015,-1,-1
387889,Buddymoon,2016,75,fresh
390520,Team Foxcatcher,2016,100,fresh
392891,Patton Oswalt: Talking for Clapping,2016,86,fresh
306523,Ogni maledetto Natale,2014,-1,-1
306555,Mio papà,2014,-1,-1
305455,Le père Noël,2014,-1,-1
265717,Ti sposo ma non troppo,2014,-2,-2
264454,Nessuno mi pettina bene come il vento,2014,-2,-2
234004,Ratchet & Clank,2016,21,rotten
44157,How To Frame A Figg,1971,-2,-2
282266,The Adventures of Robinson Crusoe,1922,-1,-1
139854,Anita O'Day: The Life of a Jazz Singer,2007,100,fresh
114521,Artie Shaw: Time Is All You've Got,1986,-1,-1
25019,The Beatles: The First U.S. Visit,1991,-1,-1
97943,北京杂种,1993,-1,-1
14263,Hip-Hop: Beyond Beats & Rhymes,2006,-1,-1
323262,Holidays,2016,-1,-1
214187,The Death of Kevin Carter: Casualty of the Bang Bang Club,2004,-1,-1
173587,Hollands Licht,2003,-1,-1
104239,L'Éden et après,1970,-1,-1
328844,Eloquent Nude: The Love and Legacy of Edward Weston & Charis Wilson,2007,-2,-2
31472,Lust for a Vampire,1971,20,rotten
36863,Everything's Cool,2007,50,rotten
73896,Apache Drums,1951,-2,-2
33224,Black Tuesday,1954,-1,-1
9547,Old Shatterhand,1964,-1,-1
65887,La Horse,1970,-2,-2
210615,Le fils,1973,-1,-1
271919,La Cage,1975,-1,-1
12266,Une étrange affaire,1981,-1,-1
334889,Inbrottet,2016,-1,-1
314076,Short Fuse,2016,-1,-1
257440,Term Life,2016,0,rotten
347945,Synchronicity,2015,-1,-1
92307,The Final Comedown,1972,-2,-2
300762,Red Dot on the Ocean,2014,-2,-2
158903,The Gits,2008,-2,-2
39764,Glass: A Portrait of Philip in Twelve Parts,2007,-1,-1
33827,The Graffiti Artist,2006,-1,-1
59126,The Holy Modal Rounders: Bound to Lose,2007,-1,-1
41617,In Search of Mozart,2006,-1,-1
120268,Johanna d'Arc of Mongolia,1989,-2,-2
342850,The Prince of Chess,2005,-1,-1
313511,Largo,2008,-1,-1
184561,A Life Among Whales,2005,-2,-2
231540,Unter Strom,2009,-1,-1
107248,Liang Shan Bo yu Zhu Ying Tai,1963,-1,-1
235690,Low: You May Need a Murderer,2008,-2,-2
277459,Ludwig van,1970,-2,-2
44804,Subida al cielo,1952,-1,-1
35026,Lucky Luke,2009,-2,-2
241004,Tintin et le lac aux requins,1972,-1,-1
144008,Miles Electric - A Different Kind Of Blue,2004,-2,-2
46521,Tintin et le Mystère de la Toison d'or,1961,-2,-2
75262,Большая перемена,1972,-1,-1
200868,Mingus: Charles Mingus 1968,1968,-1,-1
355890,Jane Wants a Boyfriend,2015,-1,-1
127259,祝福,1956,-1,-1
388055,The Next Industrial Revolution,2002,-1,-1
245013,A Note of Triumph: The Golden Age of Norman Corwin,2005,-2,-2
97253,"The Old, Weird America: Harry Smith's Anthology of American Folk Music",2007,-2,-2
202515,Yi ge he ba ge,1983,-1,-1
386891,Kicking Off,2016,-1,-1
176915,Dead Shadows,2012,-2,-2
380254,"로봇, 소리",2016,-1,-1
208556,Prora,2012,-1,-1
126234,蔓延,2004,-1,-1
245917,劇場版 銀魂 完結篇 万事屋よ永遠なれ,2013,-1,-1
257291,Prater,2007,-2,-2
63427,Tracking Down Maggie,1994,-2,-2
117034,Tattooed Tears,1979,-2,-2
66638,Soldier Girls,1981,-1,-1
206796,Heshang Aiqing,2008,-2,-2
173443,Uma História de Amor e Fúria,2013,-1,-1
64834,Operación Ogro,1979,-1,-1
47096,Todo modo,1976,-2,-2
305815,はがね,1994,-1,-1
94709,Il giardino delle delizie,1967,-2,-2
119820,Der Unfisch,1997,-2,-2
323573,Daughter... Father... Daughter,2011,-1,-1
379387,Vulgar Fractions,2011,-1,-1
211337,Spiral Jetty,1970,-2,-2
85516,Requiem for a Village,1975,-2,-2
35114,Destino,2003,100,fresh
120872,The Girl and the Fox,2011,-1,-1
372234,Il mare,1962,-1,-1
82027,Wrony,1994,-1,-1
128396,アンネの日記,1995,-1,-1
121232,Staub,2008,-1,-1
324271,Frame by Frame,2015,93,fresh
299269,Sueñan los androides,2014,-2,-2
189875,Angel City,1977,-2,-2
273883,Hringurinn,1985,-1,-1
148380,咖喱辣椒,1990,-1,-1
30,彼女の想いで,1995,-1,-1
331501,Residue,2015,-1,-1
63665,Hanna K.,1983,-2,-2
153779,The Kingdom of Solomon,2010,-1,-1
372174,House of Manson,2014,-2,-2
393877,A.R.C.H.I.E.,2016,-1,-1
356900,Divine Access,2015,-1,-1
224089,Un comisar acuză,1974,-1,-1
224079,Revanșa,1978,-1,-1
224098,Supraviețuitorul,2008,-1,-1
224063,Duelul,1981,-1,-1
224084,Ultimul cartuș,1973,-1,-1
120249,‘Rameau’s Nephew’ by Diderot (Thanx to Dennis Young) by Wilma Schoen,1974,-1,-1
130436,Rebirth Of A Nation,2008,-1,-1
184868,The Red Detachment of Women,1961,-2,-2
240968,Hong se niang zi jun,1970,-1,-1
286120,Hong deng ji,,-2,-2
" Li Tiemei is determined to follow the example of her father and carry the revolution through to the end.""",[],,-2,-2
31338,Le souvenir d'un avenir,2001,100,fresh
245019,The Saviour,2005,-2,-2
308557,SEVILLA → (∞) 06,2006,-1,-1
54555,잠복근무,2005,80,certified_fresh
94658,Der heilige Berg,1926,-1,-1
71772,Go West Young Man,1936,-2,-2
261433,Chuyện của Pao,2006,-1,-1
166770,Sullivans Banken,2001,-1,-1
250434,Superstar: The Life and Times of Andy Warhol,1990,86,fresh
106219,Bildnis einer Trinkerin,1979,-2,-2
54316,Tonite Let's All Make Love in London,1967,83,fresh
80470,Les Amants de Montparnasse (Montparnasse 19),1958,-1,-1
43102,Les liaisons dangereuses,1959,88,fresh
336026,リトル・フォレスト　冬・春,2015,-1,-1
315723,The Nostalgist,2014,-1,-1
256222,Sleep,1963,-1,-1
192184,A Walk Into the Sea: Danny Williams and the Warhol Factory,2007,79,fresh
189498,Charge,2011,-1,-1
18906,"Musée haut, musée bas",2008,-2,-2
91556,Heartbreakers,1984,-1,-1
348673,Noma: My Perfect Storm,2015,57,rotten
75926,Shaka Zulu,1986,-2,-2
345664,Mr. Right,2015,-2,-2
5066,Carry On Cleo,1964,-2,-2
83788,Par un beau matin d'été,1965,-1,-1
82098,Avec la peau des autres,1966,-1,-1
72655,Le Solitaire,1987,-1,-1
97844,Maladie d'amour,1987,-1,-1
124013,Un Crime,1993,-1,-1
45537,La vie est à nous,1936,-2,-2
189996,Édouard et Caroline,1951,-1,-1
255511,Rue de l'Estrapade,1953,-2,-2
66540,Ali Baba et les 40 voleurs,1954,-1,-1
290250,The Nice Guys,2016,92,certified_fresh
204994,Seminole Uprising,1955,-1,-1
349790,I Ship It,2014,-1,-1
239895,Twisted,2013,-1,-1
366005,Lullaby,2015,-1,-1
88722,Gourmet Club,2004,-2,-2
37454,Maigret tend un piège,1958,-1,-1
160859,Elena,2013,-1,-1
383121,Kindergarten Cop 2,2016,29,rotten
202214,Real Playing Game,2013,-2,-2
132144,La batalla de Chile: La lucha de un pueblo sin armas - Primera parte: La insurrección de la burguesía,1975,-1,-1
270010,A Hologram for the King,2016,71,fresh
195468,Besöka sin son,1967,-1,-1
132148,La batalla de Chile: La lucha de un pueblo sin armas - Segunda parte: El golpe de estado,1976,-1,-1
132150,La batalla de Chile: La lucha de un pueblo sin armas - Tercera parte: El poder popular,1979,-1,-1
335053,Mi gran noche,2015,-1,-1
46740,Monty Python's Fliegender Zirkus,1971,-1,-1
113670,Hämta en cykel,1968,-1,-1
115301,Enamorada,1946,-1,-1
117457,Salón México,1949,-1,-1
118009,Víctimas del pecado,1951,-1,-1
168421,"Chile, the Obstinate Memory",1997,-1,-1
116185,Billa II,2012,-2,-2
69636,Ghajini,2005,-2,-2
62756,Singam,2010,-2,-2
49029,Saamy,2003,-2,-2
330629,Kaakha Kaakha,2003,-2,-2
86718,7Aum Arivu,2011,-2,-2
69635,Sillunu Oru Kaadhal,2006,-1,-1
19978,அந்நியன்,2005,-1,-1
69638,Pithamagan,2003,-2,-2
40713,恋空,2007,-1,-1
37803,東京フレンズ　,2006,-1,-1
41413,Scusa ma ti voglio sposare,2010,-1,-1
85941,"Jasper, Texas",2003,-2,-2
85721,"Burzynski, the Movie",2010,42,rotten
14244,Chris Rock: Kill the Messenger,2008,100,fresh
161463,Citizen King,2004,-1,-1
108176,Daniel Tosh: Completely Serious,2007,-2,-2
58494,Daniel Tosh: Happy Thoughts,2011,-2,-2
100813,Koch Brothers Exposed,2012,-2,-2
56100,Lisa Lampanelli: Take It Like a Man,2005,-2,-2
139846,Soundtrack for a Revolution,2009,81,fresh
97481,The Confession,2011,-1,-1
38111,The Third Jihad,2008,-2,-2
42548,The Secret Diaries of Miss Anne Lister,2010,-2,-2
75100,꽃미남 연쇄 테러사건,2007,-1,-1
50340,우리 집에 왜 왔니,2009,-1,-1
18377,미녀는 괴로워,2006,-1,-1
355177,Tig Notaro: Boyish Girl Interrupted,2015,100,fresh
61002,"For Better, for Worse",1954,-1,-1
343981,Gascoigne,2015,75,fresh
99592,I Aim at the Stars,1960,-1,-1
35752,ナナ2,2006,-1,-1
11767,Caboblanco,1980,-1,-1
119433,Todd Barry: Super Crazy,2012,-2,-2
288694,La trattativa,2014,-2,-2
96958,Någonting har hänt,1987,-1,-1
371695,Owen Hart of Gold,2015,-2,-2
11681,Porgi l'altra guancia,1974,-1,-1
155011,Muzungu,1999,-1,-1
219247,Zombie Night,2013,-2,-2
41808,True Confessions of a Hollywood Starlet,2008,-2,-2
303360,Queen of Carthage,2015,-1,-1
126265,Not Wanted,1949,80,fresh
291264,The Family Fang,2016,83,certified_fresh
248001,Buck Rogers,1939,-2,-2
260500,Legion of the Black,2012,-1,-1
3786,Buck Rogers in the 25th Century,1979,25,rotten
396152,Restoration,2016,-2,-2
119255,"Gangsters, Guns and Zombies",2012,-2,-2
178146,The Lady Vanishes,2013,-2,-2
361205,Motley's Law,2015,-2,-2
44238,Härlig är jorden,1991,-1,-1
85013,Hyper Sapien: People from Another Star,1986,-2,-2
380111,Экипаж,2016,-1,-1
79040,Nova Zembla,2011,-1,-1
201006,Margarita,2012,-1,-1
24827,Ajab Prem Ki Ghazab Kahani,2009,-2,-2
278774,Zapped,2014,-2,-2
257245,East Side Sushi,2014,-1,-1
77876,Crazy Wisdom,2011,53,rotten
44606,Goin' Down the Road,1970,-2,-2
115054,The Space Children,1958,-2,-2
139856,New Jerusalem,2011,-1,-1
268539,The Builder,2010,-2,-2
129400,Elvis & Madona,2011,-1,-1
258509,Alvin and the Chipmunks: The Road Chip,2015,15,rotten
120259,About Mrs. Leslie,1954,-2,-2
387957,Clay Pigeon,1971,-2,-2
90121,Death Force,1978,-1,-1
264530,Nunca he tenido una Hilda,2014,-1,-1
118889,Kentucky,1938,-2,-2
63876,La ronde,1964,-1,-1
248424,"Papita, Maní, Tostón",2013,-1,-1
126550,Raw Edge,1956,-2,-2
7871,Side Effects,2005,11,rotten
362268,Stretch and Bobbito: Radio That Changed Lives,2015,-2,-2
174759,The Sea Bat,1930,-2,-2
41553,Time Table,1956,-1,-1
370014,To the Ends of the Earth,2005,-2,-2
39943,To the Ends of the Earth,1948,-2,-2
164479,To the Last Man,1933,-2,-2
379500,Under the Gun,2016,100,fresh
253484,1 Chance 2 Dance,2014,-2,-2
332567,The Shallows,2016,78,certified_fresh
300665,Leatherface,2017,-2,-2
383367,सैराट,2016,-1,-1
159207,Танец Дели,2012,-1,-1
369058,Merry Kissmas,2015,-2,-2
129269,Into the Universe with Stephen Hawking,2010,-1,-1
389323,Papa Hemingway in Cuba,2015,-1,-1
32887,Alias Nick Beal,1949,-2,-2
40471,For Y'ur Height Only,1981,-2,-2
74753,The Sleeping Tiger,1954,-2,-2
93006,The Intimate Stranger,1956,-1,-1
169726,The Gypsy and the Gentleman,1958,-1,-1
295273,太平轮(下),2015,-1,-1
294550,The Outrageous Sophie Tucker,2014,-1,-1
85327,Rich Kids,1979,-2,-2
299582,A Royal Christmas,2014,-2,-2
371451,陀地驱魔人,2015,-1,-1
334557,踏血尋梅,2015,-1,-1
315669,我的特工爷爷,2016,-1,-1
61533,Final Sale,2011,-2,-2
57218,Bal-Can-Can,2005,-2,-2
109587,Sivi kamion crvene boje,2004,-2,-2
15303,Mrtav 'ladan,2002,-2,-2
110501,Sedam i po,2006,-2,-2
70527,Mala noćna muzika,2002,-1,-1
108835,Lavirint,2002,-2,-2
33611,Pljačka Trećeg rajha,2004,-2,-2
55125,Ivkova slava,2005,-2,-2
33604,Mi nismo anđeli,1992,-1,-1
55130,Profesionalac,2003,-2,-2
167548,Knjiga rekorda Šutke,2005,-1,-1
57186,Šišanje,2010,-1,-1
102337,Ljeto u zlatnoj dolini,2003,-2,-2
64924,The Weight of Chains,2010,-2,-2
122800,Freelancers,2012,-2,-2
112092,Šejtanov ratnik,2006,-1,-1
40890,Kako je počeo rat na mom otoku,1997,-1,-1
391626,The Offering,2016,8,rotten
319632,Što je muškarac bez brkova?,2005,-1,-1
226072,Oprosti za kung fu,2004,-1,-1
45341,Metastaze,2009,-2,-2
